Date,Chevron,ConocoPhillips,ExxonMobil,Shell,BP,Halliburton,Baker Hughes,Maersk,Hapag-Lloyd
2025-05-06,131.0299072265625,85.38728332519531,101.23174285888672,63.17201614379883,27.167997360229492,19.012924194335938,36.03742218017578,8.430000305175781,77.62000274658203
2025-05-07,131.21348571777344,85.4652328491211,101.13506317138672,63.123504638671875,26.909709930419922,18.934682846069336,35.94832229614258,8.579999923706055,72.0
2025-05-08,132.42135620117188,86.54682159423828,102.54656982421875,63.15261459350586,27.349756240844727,19.79534912109375,35.888916015625,8.680000305175781,73.44999694824219
2025-05-09,133.82249450683594,86.32270812988281,103.74537658691406,64.19092559814453,28.478567123413086,19.91271209716797,36.126529693603516,8.520000457763672,71.44000244140625
2025-05-12,136.8470001220703,89.90851593017578,105.53392791748047,64.41411590576172,28.880348205566406,20.783159255981445,37.245269775390625,9.369999885559082,80.0
2025-05-13,137.5524139404297,91.75989532470703,105.82395935058594,65.6076889038086,29.234296798706055,20.841842651367188,37.7996940612793,9.149999618530273,81.9800033569336
2025-05-14,136.8953094482422,90.20084381103516,104.87652587890625,65.10308837890625,29.042972564697266,20.763599395751953,37.463077545166016,9.529999732971191,91.95999908447266
2025-05-15,137.46542358398438,90.58086395263672,105.94002532958984,65.39420318603516,28.803817749023438,20.577775955200195,37.35417556762695,9.569999694824219,91.95999908447266
2025-05-16,137.3108367919922,90.0644302368164,105.55950164794922,65.34123992919922,28.930194854736328,20.783159255981445,37.413578033447266,9.5600004196167,94.2699966430664
2025-05-19,135.45249938964844,88.84589385986328,103.88131713867188,65.3902816772461,28.580230712890625,20.411510467529297,37.53238296508789,9.609999656677246,90.12999725341797
2025-05-20,134.25926208496094,88.13834381103516,102.39826965332031,65.34123992919922,28.38580894470215,20.030075073242188,36.96805953979492,9.5600004196167,90.12999725341797
2025-05-21,132.58676147460938,85.64228820800781,101.13964080810547,65.08623504638672,28.074729919433594,19.462818145751953,36.284934997558594,9.449999809265137,92.4000015258789
2025-05-22,132.3226776123047,84.63992309570312,100.46641540527344,64.68409729003906,28.133058547973633,19.52149772644043,36.22553253173828,9.630000114440918,92.4000015258789
2025-05-23,133.54525756835938,83.71619415283203,100.52495574951172,65.02738189697266,28.27887535095215,19.472599029541016,36.37403869628906,9.510000228881836,90.0
2025-05-27,134.80697631835938,84.0699691772461,101.00303649902344,65.40989685058594,28.337202072143555,19.531280517578125,36.85915756225586,9.15999984741211,90.0
2025-05-28,133.03668212890625,83.11674499511719,99.62732696533203,64.77236938476562,28.133058547973633,19.423696517944336,36.314632415771484,8.90999984741211,90.0
