Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,AnnualDiv,DividendYield,SMA20,SMA50,Signal
2022-06-27 00:00:00+09:00,89374.3265131579,92652.3492763158,89277.91407894737,91591.8125,3408749,0.0,0.0,0.0,1840.0,2.008913187518808,96532.962890625,102438.2246875,1
2022-06-28 00:00:00+09:00,91109.75517280954,91881.0546875,90338.4556581191,91881.0546875,2022966,0.0,0.0,0.0,1840.0,2.0025891150880786,96017.15625,102096.92453125,1
2022-06-29 00:00:00+09:00,90236.88004488032,91784.35065658245,89850.01239195479,90913.8984375,2529973,300.0,0.0,0.0,2140.0,2.353875520442204,95404.784375,101794.12859375,1
2022-06-30 00:00:00+09:00,88495.98304429944,90043.4537860577,88012.3984375,88012.3984375,3098854,0.0,0.0,0.0,2140.0,2.431475607973202,94599.13203125,101471.86765625,1
2022-07-01 00:00:00+09:00,88012.3725,89463.12589285715,84240.41367857142,84627.28125,4959176,0.0,0.0,0.0,2140.0,2.528735377517519,93672.429296875,101062.62203125,1
2022-07-04 00:00:00+09:00,84627.30275848765,86658.35802469136,83466.6997492284,86174.7734375,4331728,0.0,0.0,0.0,2140.0,2.483325356871496,92823.101171875,100616.83734375,1
2022-07-05 00:00:00+09:00,87432.07790540541,90333.58491554054,87432.07790540541,89463.1328125,3560085,0.0,0.0,0.0,2140.0,2.39204679371679,92282.81171875,100236.81984375,1
2022-07-06 00:00:00+09:00,89753.29180238872,90527.02707654724,87915.67052626221,89076.2734375,3981326,0.0,0.0,0.0,2140.0,2.4024354830038126,91626.766015625,99839.4240625,1
2022-07-07 00:00:00+09:00,88302.54759052183,92074.50745473908,88302.54759052183,90817.1875,3330794,0.0,0.0,0.0,2140.0,2.3563821550849062,91081.869140625,99525.05265625,1
2022-07-08 00:00:00+09:00,92751.5188472442,93331.82032074104,91397.48207575158,91687.6328125,2814478,0.0,0.0,0.0,2140.0,2.334011615695512,90676.907421875,99276.29640625,1
2022-07-11 00:00:00+09:00,91881.07782483991,92558.09629302294,90430.3239644477,90623.7578125,1885425,0.0,0.0,0.0,2140.0,2.3614116779704135,90435.679296875,98948.4153125,1
2022-07-12 00:00:00+09:00,90913.90122588424,90913.90122588424,88689.41215333602,90236.8828125,2385688,0.0,0.0,0.0,2140.0,2.371535821385397,90170.286328125,98661.00296875,1
2022-07-13 00:00:00+09:00,91494.1999168883,93235.10435505319,90720.46461103724,90913.8984375,2721816,0.0,0.0,0.0,2140.0,2.353875520442204,89996.591796875,98367.84859375,1
2022-07-14 00:00:00+09:00,89753.2954787234,92364.65213597075,89269.7109125665,90913.8984375,2550307,0.0,0.0,0.0,2140.0,2.353875520442204,89847.00078125,98016.84640625,1
2022-07-15 00:00:00+09:00,92751.52016843972,95749.74449088147,92364.6525139311,95459.59375,4457208,0.0,0.0,0.0,2140.0,2.241786200771465,89972.90078125,97795.323125,1
2022-07-18 00:00:00+09:00,97684.0859375,100102.00885674504,96716.91676980197,97684.0859375,4564780,0.0,0.0,0.0,2140.0,2.1907355527380474,90301.617578125,97627.9309375,1
2022-07-19 00:00:00+09:00,96716.9140625,97200.49863281251,95459.5941796875,96716.9140625,2709084,0.0,0.0,0.0,2140.0,2.212642970201777,90548.23046875,97450.836875,1
2022-07-20 00:00:00+09:00,99618.41122855392,101069.1647901348,97684.07314644607,98651.2421875,3981053,0.0,0.0,0.0,2140.0,2.169258037250703,91036.178125,97350.9940625,1
2022-07-21 00:00:00+09:00,98651.25137195122,99618.42050304878,97200.49767530488,99134.8359375,2143984,0.0,0.0,0.0,2140.0,2.158676089754335,91644.718359375,97212.616875,1
2022-07-22 00:00:00+09:00,99134.8369140625,99134.8369140625,96716.9140625,96716.9140625,3126556,0.0,0.0,0.0,2140.0,2.212642970201777,92064.8734375,97016.24,1
2022-07-25 00:00:00+09:00,95846.4618359375,98167.6677734375,95653.0280078125,96716.9140625,2185108,0.0,0.0,0.0,2140.0,2.212642970201777,92321.128515625,96848.78703125,1
2022-07-26 00:00:00+09:00,97200.484375,97684.0688743781,95846.44777674129,97200.484375,1636970,0.0,0.0,0.0,2140.0,2.2016351191665553,92587.1,96623.5165625,1
2022-07-27 00:00:00+09:00,97684.083203125,98167.6677734375,95362.87726562501,96716.9140625,3159499,0.0,0.0,0.0,2140.0,2.212642970201777,92877.25078125,96427.1396875,1
2022-07-28 00:00:00+09:00,97684.07994844065,98167.66450264084,95653.0248207998,96136.609375,3359717,0.0,0.0,0.0,2140.0,2.225999038152577,93283.461328125,96180.59171875,1
2022-07-29 00:00:00+09:00,96620.19766662411,96716.91458120532,94202.27480209398,94685.859375,3899079,0.0,0.0,0.0,2140.0,2.260105166838699,93786.390234375,95885.74671875,1
2022-08-01 00:00:00+09:00,94008.84191555098,94879.2941555098,93331.82350669413,93912.125,2007646,0.0,0.0,0.0,2140.0,2.2787259898548777,94173.2578125,95623.63296875,1
2022-08-02 00:00:00+09:00,94008.83869818652,94008.83869818652,93041.6695757772,93331.8203125,1916851,0.0,0.0,0.0,2140.0,2.292894312823542,94366.6921875,95320.98921875,1
2022-08-03 00:00:00+09:00,93718.6829326923,94298.984375,92944.94767628206,94298.984375,1703330,0.0,0.0,0.0,2140.0,2.2693775698472365,94627.827734375,95028.04765625,1
2022-08-04 00:00:00+09:00,94782.5689102564,94879.2858173077,93912.11674679487,94298.984375,1960526,0.0,0.0,0.0,2140.0,2.2693775698472365,94801.917578125,94821.87734375,1
2022-08-05 00:00:00+09:00,94879.28861040609,95459.59006979695,94202.27024111676,95266.15625,2052852,0.0,0.0,0.0,2140.0,2.246338137527198,94980.84375,94644.6915625,1
2022-08-08 00:00:00+09:00,94492.42745651609,94492.42745651609,92654.80604231567,93138.390625,3206548,0.0,0.0,0.0,2140.0,2.297656192725308,95106.575390625,94521.363125,1
2022-08-09 00:00:00+09:00,92848.21766561514,92944.93455901682,91397.4642645899,91977.765625,3152955,0.0,0.0,0.0,2140.0,2.3266492564354464,95193.61953125,94316.9746875,1
2022-08-10 00:00:00+09:00,88786.125,89946.72794117648,88786.125,88786.125,4356568,0.0,0.0,0.0,2140.0,2.410286517178219,95087.230859375,94029.47046875,1
2022-08-11 00:00:00+09:00,90430.3166448955,91300.76889067523,89559.86439911576,90236.8828125,5206962,0.0,0.0,0.0,2140.0,2.371535821385397,95053.380078125,93751.69921875,1
2022-08-12 00:00:00+09:00,89753.29823151125,91300.76889067523,89559.86439911576,90236.8828125,1910127,0.0,0.0,0.0,2140.0,2.371535821385397,94792.24453125,93493.21015625,1
2022-08-16 00:00:00+09:00,91397.49329433816,94395.71794208894,91300.77637021717,93525.265625,4267280,0.0,0.0,0.0,2140.0,2.288151747764683,94584.303515625,93300.48875,1
2022-08-17 00:00:00+09:00,93621.97425334707,94395.7095777549,92751.52201338827,93912.125,1764674,0.0,0.0,0.0,2140.0,2.2787259898548777,94444.0640625,93173.3528125,1
2022-08-18 00:00:00+09:00,92751.51976391066,93235.10432993731,92171.21828467869,92558.0859375,1889587,0.0,0.0,0.0,2140.0,2.3120616403466236,94139.40625,92980.57078125,1
2022-08-19 00:00:00+09:00,93815.41088563278,94298.99547782677,92751.52478280602,93235.109375,1890839,0.0,0.0,0.0,2140.0,2.2952726868080644,93844.419921875,92810.97046875,1
2022-08-22 00:00:00+09:00,92074.5,92461.36764705883,90913.89705882352,92074.5,2293601,0.0,0.0,0.0,2140.0,2.3242048558504256,93612.29921875,92656.723125,1
2022-08-23 00:00:00+09:00,91010.60796440972,92267.927734375,90527.0234375,90527.0234375,1932822,0.0,0.0,0.0,2140.0,2.363935009392482,93302.8046875,92558.2971875,1
2022-08-24 00:00:00+09:00,90817.19033328863,91107.34110112661,89946.73802977469,90140.171875,1447036,0.0,0.0,0.0,2140.0,2.374080230252501,92949.7890625,92450.20578125,1
2022-08-25 00:00:00+09:00,90527.04038257174,91010.625,89076.28653028693,91010.625,2189458,0.0,0.0,0.0,2140.0,2.3513738093766525,92664.474609375,92382.6625,1
2022-08-26 00:00:00+09:00,92267.91630520504,93621.9528128286,91590.89805139326,91977.765625,2301949,0.0,0.0,0.0,2140.0,2.3266492564354464,92456.532421875,92344.1034375,1
2022-08-29 00:00:00+09:00,89656.56661317567,90236.86801520271,88979.54831081082,89463.1328125,2619260,0.0,0.0,0.0,2140.0,2.39204679371679,92195.39609375,92274.53421875,1
2022-08-30 00:00:00+09:00,89656.5872619367,90333.60572022533,89366.43649409871,90140.171875,1595242,0.0,0.0,0.0,2140.0,2.374080230252501,92006.7984375,92255.14265625,1
2022-08-31 00:00:00+09:00,89559.86029411765,92364.65073529411,89076.27573529411,92074.5,2421669,0.0,0.0,0.0,2140.0,2.3242048558504256,91943.932421875,92260.93953125,1
2022-09-01 00:00:00+09:00,90817.17547686689,90817.17547686689,89269.70496820888,89366.421875,2337521,0.0,0.0,0.0,2140.0,2.394635429169688,91697.304296875,92270.4221875,1
2022-09-02 00:00:00+09:00,89656.58324529717,90236.88475497547,88592.69714422029,88689.4140625,2036818,0.0,0.0,0.0,2140.0,2.412914802314432,91416.82578125,92304.92984375,1
2022-09-05 00:00:00+09:00,88786.12777854006,89366.4292672887,87432.09097145994,88109.109375,1706148,0.0,0.0,0.0,2140.0,2.428806754693178,91058.9734375,92300.83578125,1
2022-09-06 00:00:00+09:00,88882.8419117647,89850.01102941176,88109.10661764706,88786.125,1389821,0.0,0.0,0.0,2140.0,2.410286517178219,90841.36015625,92244.72203125,1
2022-09-07 00:00:00+09:00,88109.11217505531,88109.11217505531,86948.50916067477,87432.09375,2053413,0.0,0.0,0.0,2140.0,2.4476138088595185,90614.0765625,92155.7428125,1
2022-09-08 00:00:00+09:00,87528.81066786505,88012.39525719026,87045.22607853982,87432.09375,2012123,0.0,0.0,0.0,2140.0,2.4476138088595185,90546.375,92086.10671875,1
2022-09-13 00:00:00+09:00,88689.40853276635,92074.5004614979,88689.40853276635,91687.6328125,3288428,0.0,0.0,0.0,2140.0,2.334011615695512,90618.9125,92159.61140625,1
2022-09-14 00:00:00+09:00,88689.40672883064,90333.59420362904,88302.5390877016,89946.7265625,2444928,0.0,0.0,0.0,2140.0,2.379186082456273,90604.4046875,92266.0003125,1
2022-09-15 00:00:00+09:00,89850.01474184783,89946.7316576087,88495.97792119566,88979.5625,1755820,0.0,0.0,0.0,2140.0,2.4050466645079314,90377.11953125,92322.09609375,1
2022-09-16 00:00:00+09:00,87915.69294819079,88399.27761787281,87045.24054276316,88205.84375,2243179,0.0,0.0,0.0,2140.0,2.426143109140657,90091.80546875,92296.9503125,1
2022-09-19 00:00:00+09:00,87818.94614583334,88495.96445312501,87045.2109375,87045.2109375,2078633,0.0,0.0,0.0,2140.0,2.4584925200957444,89816.16171875,92256.3290625,1
2022-09-20 00:00:00+09:00,86078.04403409091,87625.51448863636,84627.29048295454,85110.875,4259789,0.0,0.0,0.0,2140.0,2.514367288551551,89409.95,92142.2028125,1
2022-09-21 00:00:00+09:00,84627.29048295454,85594.45951704546,83466.68764204545,85110.875,2954420,0.0,0.0,0.0,2140.0,2.514367288551551,89061.76875,92010.66765625,1
2022-09-22 00:00:00+09:00,83466.68978015988,84046.99121547965,83079.82215661337,83176.5390625,2204430,0.0,0.0,0.0,2140.0,2.572840880517972,88694.24453125,91861.72328125,1
2022-09-23 00:00:00+09:00,82692.9473241018,83756.8331961078,80565.17558008982,80758.609375,3932242,0.0,0.0,0.0,2140.0,2.649872275614577,88225.16640625,91672.1578125,1
2022-09-26 00:00:00+09:00,78824.27627840909,80468.46363636364,78824.27627840909,79791.4453125,3281145,0.0,0.0,0.0,2140.0,2.6819917744549877,87664.207421875,91449.70875,1
2022-09-27 00:00:00+09:00,79501.29317835366,79984.8776867378,78050.53965320122,79307.859375,2606333,0.0,0.0,0.0,2140.0,2.698345431164905,87030.712109375,91217.58796875,1
2022-09-28 00:00:00+09:00,79211.15119881465,80758.6217961053,77857.11442618535,78534.1328125,3068181,0.0,0.0,0.0,2140.0,2.7249298150515564,86484.262109375,90879.07875,1
2022-09-29 00:00:00+09:00,80087.33925394493,80475.64150487314,78145.82799930383,78437.0546875,2064798,300.0,0.0,0.0,2440.0,3.1107746328838717,85899.10625,90494.138125,1
2022-09-30 00:00:00+09:00,78534.12677685019,81446.39353000902,78048.74898465704,80669.7890625,4711130,0.0,0.0,0.0,2440.0,3.0246763111151527,85328.870703125,90173.195625,1
2022-10-04 00:00:00+09:00,82708.36948955916,84649.88051044084,82708.36948955916,83679.125,4277404,0.0,0.0,0.0,2440.0,2.9159004709956036,85044.505859375,89873.75328125,1
2022-10-05 00:00:00+09:00,87368.0026795657,87756.30491369711,85523.56706744155,87173.8515625,5927256,0.0,0.0,0.0,2440.0,2.7990044678140924,84968.727734375,89634.53359375,1
2022-10-06 00:00:00+09:00,88241.68530137652,89309.51647664071,87173.85412611235,87270.9296875,3039698,0.0,0.0,0.0,2440.0,2.7958909212233203,84926.81875,89445.61390625,1
2022-10-07 00:00:00+09:00,86979.70504385965,89115.36744449013,85232.34489788926,88532.9140625,3100583,0.0,0.0,0.0,2440.0,2.75603714826045,84914.158203125,89281.93390625,1
2022-10-11 00:00:00+09:00,87076.77844373614,88532.91186252772,85426.49390243902,87562.15625,3840842,0.0,0.0,0.0,2440.0,2.7865919530733345,84920.661328125,89089.16734375,1
2022-10-12 00:00:00+09:00,88338.77185837766,91251.0390625,88241.69628490691,91251.0390625,4648231,0.0,0.0,0.0,2440.0,2.673942154597041,85111.60859375,88979.84984375,1
2022-10-13 00:00:00+09:00,90668.5620883825,92124.6953125,90086.10879873551,92124.6953125,4390570,0.0,0.0,0.0,2440.0,2.6485840650253167,85133.46171875,88899.6115625,1
2022-10-14 00:00:00+09:00,93192.54188481675,93774.99527159685,91542.25728893979,92707.1640625,3516437,0.0,0.0,0.0,2440.0,2.63194330737486,85271.48359375,88860.03765625,1
2022-10-17 00:00:00+09:00,91833.4763491334,92513.00524389443,91251.0230107668,92415.9296875,2134558,0.0,0.0,0.0,2440.0,2.6402374658251473,85443.301953125,88830.11375,1
2022-10-18 00:00:00+09:00,93095.47400998173,93386.70072742693,91833.4915677192,92998.3984375,2618680,0.0,0.0,0.0,2440.0,2.6237010970030985,85682.9296875,88823.4453125,1
2022-10-19 00:00:00+09:00,91930.55539390474,92124.70651406082,89989.04419234392,90183.1953125,3684934,0.0,0.0,0.0,2440.0,2.7056038450899726,85839.82890625,88741.12953125,1
2022-10-20 00:00:00+09:00,88338.76074002218,89115.36523004434,86397.24951496674,87562.15625,4547678,0.0,0.0,0.0,2440.0,2.7865919530733345,85962.39296875,88606.39296875,1
2022-10-21 00:00:00+09:00,87173.8538846685,88727.06286256906,87076.77832354972,87853.3828125,2206754,0.0,0.0,0.0,2440.0,2.7773546355153336,86099.518359375,88458.1375,1
2022-10-24 00:00:00+09:00,89503.6772875817,90377.35743464052,88532.92156862745,89115.375,2165991,0.0,0.0,0.0,2440.0,2.738023601426802,86396.46015625,88377.6771875,1
2022-10-25 00:00:00+09:00,89212.43948028075,92027.63071524064,88338.75944184492,90765.6484375,2656194,0.0,0.0,0.0,2440.0,2.6882416883521203,86896.812109375,88353.43484375,1
2022-10-26 00:00:00+09:00,90571.49975039937,92707.16212393504,90474.42418796592,91153.953125,3310322,0.0,0.0,0.0,2440.0,2.6767901076698366,87464.9375,88400.79140625,1
2022-10-27 00:00:00+09:00,92318.85333333333,92318.85333333333,87173.8488888889,87368.0,4550273,0.0,0.0,0.0,2440.0,2.7927845435399687,87867.94453125,88343.41375,1
2022-10-28 00:00:00+09:00,84552.81944132193,85232.34841501799,80572.72116681654,80961.0234375,7748514,0.0,0.0,0.0,2440.0,3.0137958938767895,87989.2890625,88157.8965625,1
2022-10-31 00:00:00+09:00,81834.69326254535,82902.52437273278,79990.25770858525,80281.484375,6271574,0.0,0.0,0.0,2440.0,3.0393060355020376,88081.510546875,87893.0209375,1
2022-11-01 00:00:00+09:00,80281.50706756556,81446.4140625,79019.5244897199,81446.4140625,3820185,0.0,0.0,0.0,2440.0,2.9958347805559655,88120.341796875,87643.70671875,1
2022-11-02 00:00:00+09:00,81737.62487056213,82999.6072022929,81155.17148668639,82028.8515625,2536363,0.0,0.0,0.0,2440.0,2.9745631610371843,88037.828125,87433.12203125,1
2022-11-03 00:00:00+09:00,80184.40881952841,81058.08881877267,79504.87993122733,80281.484375,2901380,0.0,0.0,0.0,2440.0,3.0393060355020376,87693.209765625,87174.04953125,1
2022-11-04 00:00:00+09:00,80281.49141087278,82125.92712647929,79310.73577107988,82028.8515625,3032985,0.0,0.0,0.0,2440.0,2.9745631610371843,87431.105859375,86973.1365625,1
2022-11-07 00:00:00+09:00,82902.5436416185,84261.60173410406,82514.24132947977,83970.375,2765284,0.0,0.0,0.0,2440.0,2.905786713468887,87202.97890625,86842.00359375,1
2022-11-08 00:00:00+09:00,85038.18226197263,86397.23996935575,84844.0311609179,85135.2578125,2799575,0.0,0.0,0.0,2440.0,2.8660276161655633,87081.633984375,86741.9053125,1
2022-11-09 00:00:00+09:00,85523.57500700672,86591.40625,84067.44149383408,86591.40625,2619752,0.0,0.0,0.0,2440.0,2.817831590533847,86848.65234375,86653.5209375,1
2022-11-10 00:00:00+09:00,86397.25256032548,88144.61272446689,85717.72360760381,86494.328125,3856811,0.0,0.0,0.0,2440.0,2.820994223429029,86567.133984375,86543.8521875,1
2022-11-11 00:00:00+09:00,92415.93295454545,92513.00851437166,89794.89283923796,90765.6484375,5002149,0.0,0.0,0.0,2440.0,2.6882416883521203,86470.058203125,86569.9025,1
2022-11-14 00:00:00+09:00,91153.94634385314,91153.94634385314,88241.6796875,88241.6796875,2483441,0.0,0.0,0.0,2440.0,2.7651332212181834,86261.345703125,86531.93265625,1
2022-11-15 00:00:00+09:00,88630.00762486355,89406.61229189411,87756.32737445415,88921.234375,2460465,0.0,0.0,0.0,2440.0,2.744001494299994,86057.4875,86468.86734375,1
2022-11-16 00:00:00+09:00,89309.50273224043,89697.8049180328,87659.21844262295,88824.125,2609199,0.0,0.0,0.0,2440.0,2.7470014480863165,85989.533984375,86458.02140625,1
2022-11-17 00:00:00+09:00,79990.2536345496,85911.86221671893,79601.95143244014,85135.2578125,3703870,0.0,0.0,0.0,2440.0,2.8660276161655633,85868.1890625,86386.93828125,1
2022-11-18 00:00:00+09:00,86106.02356122737,88824.13929934955,85523.57018877262,85814.796875,2981192,0.0,0.0,0.0,2440.0,2.8433324890976155,85766.259765625,86341.05203125,1
2022-11-21 00:00:00+09:00,85038.18532734647,85135.2608813731,83582.05201694669,83776.203125,2111523,0.0,0.0,0.0,2440.0,2.912521586063465,85499.301171875,86240.85359375,1
2022-11-22 00:00:00+09:00,82999.60167253521,84067.43280516432,82417.14832746479,82708.375,1617131,0.0,0.0,0.0,2440.0,2.9501244583755875,85096.4375,86146.37921875,1
2022-11-23 00:00:00+09:00,83582.05501760563,84164.50836267606,82417.14832746479,82708.375,1480400,0.0,0.0,0.0,2440.0,2.9501244583755875,84674.15859375,86051.90484375,1
2022-11-24 00:00:00+09:00,84358.6640625,84649.89075086307,83193.75730904775,84358.6640625,2148255,0.0,0.0,0.0,2440.0,2.892411854924875,84523.691796875,85905.32546875,1
2022-11-25 00:00:00+09:00,84649.89952996475,84746.97510282022,82611.3125,82611.3125,1439011,0.0,0.0,0.0,2440.0,2.953590647769941,84606.20625,85758.6171875,1
2022-11-28 00:00:00+09:00,81640.54464688628,81737.62020532491,80475.63794562274,80669.7890625,2471506,0.0,0.0,0.0,2440.0,3.0246763111151527,84625.621484375,85592.42171875,1
2022-11-29 00:00:00+09:00,80281.49432497013,81349.325567503,79699.04091995221,81252.25,1501783,0.0,0.0,0.0,2440.0,3.002993763249633,84615.91328125,85453.34984375,1
2022-11-30 00:00:00+09:00,80766.87411764706,82902.53665441177,80669.79854779413,82514.234375,3332708,0.0,0.0,0.0,2440.0,2.9570655517580207,84640.182421875,85362.7303125,1
2022-12-01 00:00:00+09:00,84746.97263319067,84746.97263319067,82125.93224247343,82223.0078125,2878591,0.0,0.0,0.0,2440.0,2.9675392142843227,84737.25859375,85304.97296875,1
2022-12-02 00:00:00+09:00,81446.37798572954,81446.37798572954,79407.79164758853,79504.8671875,4594058,0.0,0.0,0.0,2440.0,3.068994498469679,84611.059375,85192.8528125,1
2022-12-05 00:00:00+09:00,79504.87526041667,79893.17745949075,78339.96866319445,78631.1953125,3516456,0.0,0.0,0.0,2440.0,3.103094122253682,84344.100390625,85101.9459375,1
2022-12-06 00:00:00+09:00,77563.3642650463,78728.27086226852,77466.28871527778,78631.1953125,2781352,0.0,0.0,0.0,2440.0,3.103094122253682,84018.897265625,85059.39765625,1
2022-12-07 00:00:00+09:00,77563.36488038657,78339.96928469582,76398.45827392269,76592.609375,3589926,0.0,0.0,0.0,2440.0,3.185685955747607,83518.957421875,84995.4209375,1
2022-12-08 00:00:00+09:00,75913.10122541244,77466.31045764593,75913.10122541244,76495.5546875,3809847,0.0,0.0,0.0,2440.0,3.189727834470774,83019.01875,84939.17484375,1
2022-12-09 00:00:00+09:00,77077.9914493865,79116.578125,76980.9158934049,79116.578125,2985508,0.0,0.0,0.0,2440.0,3.0840565376133044,82436.565234375,84950.82375,1
2022-12-12 00:00:00+09:00,77757.53334039765,78922.44020692047,77175.07990713624,78728.2890625,1242007,0.0,0.0,0.0,2440.0,3.0992671491475674,81960.895703125,84956.6484375,1
2022-12-13 00:00:00+09:00,78922.43188031591,80281.48974787364,78145.82738456865,79893.1875,2761104,0.0,0.0,0.0,2440.0,3.054077670890275,81509.493359375,84941.11640625,1
2022-12-14 00:00:00+09:00,79699.03135505808,80184.40913432151,78728.27579653118,79407.8046875,2357491,0.0,0.0,0.0,2440.0,3.072745820895478,81038.67734375,84855.69,1
2022-12-15 00:00:00+09:00,78242.91951761222,78728.2974302525,77563.39043991583,77854.6171875,1713617,0.0,0.0,0.0,2440.0,3.1340466219539205,80674.6453125,84669.3053125,1
2022-12-16 00:00:00+09:00,75427.72098214286,77078.00573979592,75233.56983418367,76107.25,3827227,0.0,0.0,0.0,2440.0,3.206002056308696,80189.26796875,84446.03171875,1
2022-12-19 00:00:00+09:00,76010.16636669304,77757.5265130538,76010.16636669304,76689.6953125,1813544,0.0,0.0,0.0,2440.0,3.181653010951907,79834.942578125,84209.16734375,1
2022-12-20 00:00:00+09:00,75913.08069923372,76592.6095545977,75524.77849616858,76010.15625,1361926,0.0,0.0,0.0,2440.0,3.2100973348545114,79500.031640625,83978.12734375,1
2022-12-21 00:00:00+09:00,76204.31530448717,76883.84423076923,75718.9375,75718.9375,1513864,0.0,0.0,0.0,2440.0,3.2224435267597356,79150.559765625,83667.4853125,1
2022-12-22 00:00:00+09:00,76204.31482796717,76980.91931029041,75621.86146622474,76883.84375,2061883,0.0,0.0,0.0,2440.0,3.1736186446843715,78776.81875,83362.66828125,1
2022-12-23 00:00:00+09:00,75524.796875,76010.1747469473,75039.4190030527,75524.796875,1554446,0.0,0.0,0.0,2440.0,3.230726994259129,78422.49296875,83019.0209375,1
2022-12-26 00:00:00+09:00,75427.72436079546,75427.72436079546,74262.81742086039,74748.1953125,1414717,0.0,0.0,0.0,2440.0,3.2642928565687566,78126.41328125,82665.66625,1
2022-12-27 00:00:00+09:00,75233.57320413961,75330.64878246753,74262.81742086039,74748.1953125,1694225,0.0,0.0,0.0,2440.0,3.2642928565687566,77801.210546875,82300.6621875,1
2022-12-28 00:00:00+09:00,74845.64210526315,75040.55263157895,73481.26842105263,74066.0,1891221,300.0,0.0,0.0,2740.0,3.69940323495261,77378.798828125,81978.31828125,1
2022-12-29 00:00:00+09:00,73286.36366666666,73676.18475,72799.08731249999,73091.453125,1736661,0.0,0.0,0.0,2740.0,3.748728316174108,76922.22109375,81688.90421875,1
2023-01-02 00:00:00+09:00,73188.90124463342,74748.18542561097,73091.44598332232,73773.6328125,1376985,0.0,0.0,0.0,2740.0,3.714064084337381,76635.659375,81407.30921875,1
2023-01-03 00:00:00+09:00,73676.1640625,74358.3507667824,71239.78297577711,73676.1640625,2719437,0.0,0.0,0.0,2740.0,3.7189775483908734,76387.9078125,81098.525,1
2023-01-04 00:00:00+09:00,73481.26344521606,79815.85512152778,73286.35293209877,78938.7578125,5154609,0.0,0.0,0.0,2740.0,3.4710452456171277,76403.2859375,80861.9871875,1
2023-01-05 00:00:00+09:00,81180.2359778102,81180.2359778102,78743.8543458231,79328.5859375,3510964,0.0,0.0,0.0,2740.0,3.4539882031412263,76540.084765625,80625.47984375,1
2023-01-06 00:00:00+09:00,79328.58090779182,81472.59660800241,79036.21513049038,80985.3203125,3687430,0.0,0.0,0.0,2740.0,3.3833292125376504,76764.573046875,80497.82625,1
2023-01-09 00:00:00+09:00,82739.50786700581,83811.515625,81375.1343568314,83811.515625,3948670,0.0,0.0,0.0,2740.0,3.269240485113826,76999.319921875,80554.83609375,1
2023-01-10 00:00:00+09:00,83324.25975433526,84980.99942196532,82836.9833815029,84298.8125,3105311,0.0,0.0,0.0,1200.0,1.4235075968596829,77277.84609375,80635.18265625,1
2023-01-11 00:00:00+09:00,85565.70591709622,86150.43739261168,84298.78772014605,85078.4296875,3083961,0.0,0.0,0.0,1200.0,1.4104632683133642,77537.108203125,80707.82296875,1
2023-01-12 00:00:00+09:00,85858.08241827477,85858.08241827477,83616.6114811348,84591.1640625,3065582,0.0,0.0,0.0,1200.0,1.4185878788869515,77796.276171875,80759.06921875,1
2023-01-13 00:00:00+09:00,84591.1640898483,85273.3508970245,83226.79047549592,83519.15625,2058890,0.0,0.0,0.0,1200.0,1.4367961242424547,78079.503125,80823.82265625,1
2023-01-16 00:00:00+09:00,83811.51205565268,84298.78828853439,82739.50434331293,83616.6015625,1512876,0.0,0.0,0.0,1200.0,1.4351217073837292,78454.970703125,80855.57765625,1
2023-01-17 00:00:00+09:00,84201.33662790697,84980.97863372094,83519.14987281978,83811.515625,1586136,0.0,0.0,0.0,1200.0,1.4317841540644491,78811.06171875,80852.40046875,1
2023-01-18 00:00:00+09:00,84201.34811985899,84298.80338388661,82349.69810333432,82934.4296875,1494262,0.0,0.0,0.0,1200.0,1.446926209683535,79157.275390625,80808.38390625,1
2023-01-19 00:00:00+09:00,81862.42872807018,83616.62362938597,81862.42872807018,83324.2578125,1674834,0.0,0.0,0.0,1200.0,1.4401568420810829,79537.54140625,80743.0409375,1
2023-01-20 00:00:00+09:00,84103.89404965754,85565.72303082192,83908.98351883561,85370.8125,2386074,0.0,0.0,0.0,1200.0,1.405632633518628,79961.88984375,80720.570625,1
2023-01-25 00:00:00+09:00,89658.83308260395,89658.83308260395,88294.45953569475,89074.1015625,5019,0.0,0.0,0.0,1200.0,1.3471929314470878,80639.355078125,80686.7396875,1
2023-01-26 00:00:00+09:00,88489.37004239607,89951.19884265591,87807.18326894147,89074.1015625,4542,0.0,0.0,0.0,1200.0,1.3471929314470878,81355.650390625,80703.388125,1
2023-01-27 00:00:00+09:00,88976.64418545082,90438.47295081968,88002.09167520491,89171.5546875,5083,0.0,0.0,0.0,1200.0,1.3457206215652255,82076.818359375,80708.39453125,1
2023-01-30 00:00:00+09:00,88976.65344197906,89269.01922546857,87709.73504685776,88391.921875,6289,0.0,0.0,0.0,1200.0,1.3575901219762905,82793.114453125,80699.75046875,1
2023-01-31 00:00:00+09:00,88489.377259887,88489.377259887,84591.1668079096,86247.90625,29971,0.0,0.0,0.0,1200.0,1.3913381230631323,83450.937109375,80722.0034375,1
2023-02-01 00:00:00+09:00,88879.19105579868,89074.1015625,86247.89921533097,89074.1015625,8975,0.0,0.0,0.0,1200.0,1.3471929314470878,84215.960546875,80787.18953125,1
2023-02-02 00:00:00+09:00,92485.03542977298,92485.03542977298,90341.01985605854,89074.1015625,8254,0.0,0.0,0.0,1200.0,1.3471929314470878,84985.857421875,80893.1475,1
