Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,AnnualDiv,DividendYield,SMA20,SMA50,Signal
2022-11-23 00:00:00-05:00,124.76228589701013,126.20462217893234,124.68831812512823,126.18612670898438,7316200,0.0,0.0,4.0,3.1699205802750123,121.27754974365234,110.53496871948242,1
2022-11-25 00:00:00-05:00,126.18611490876208,126.79633838879062,125.7977947236281,126.426513671875,3220500,0.0,0.0,4.0,3.1638933035688424,121.83876762390136,110.90323135375976,1
2022-11-28 00:00:00-05:00,125.80704561452671,126.39877360800672,124.06883846146935,124.2167739868164,9906900,0.0,0.0,4.0,3.2201770112179333,122.22107849121093,111.24177825927734,1
2022-11-29 00:00:00-05:00,124.50341249173978,126.33406909424694,124.27226848255769,126.26010131835938,7925300,0.0,0.0,4.0,3.168063353532541,122.71480331420898,111.60139755249024,1
2022-11-30 00:00:00-05:00,125.8255285835747,127.75788879394531,123.1442641649299,127.75788879394531,14761200,0.0,0.0,4.0,3.13092211976938,123.1784782409668,112.03367599487305,1
2022-12-01 00:00:00-05:00,127.75789890348939,128.20170552032548,125.21531502299267,125.9642333984375,8858500,0.0,0.0,4.0,3.1755045794210477,123.60701942443848,112.4912954711914,1
2022-12-02 00:00:00-05:00,124.3462188186209,125.14135466300421,123.28294806076286,124.96568298339844,8931900,0.0,0.0,4.0,3.2008787568755146,123.97500076293946,112.95240295410156,1
2022-12-05 00:00:00-05:00,124.11507504371373,124.42018678648702,120.74961930087785,121.46153259277344,10154500,0.0,0.0,4.0,3.293223718336308,124.00689888000488,113.38136581420899,1
2022-12-06 00:00:00-05:00,123.32919479747076,124.91946668119974,120.07468325543118,121.66495513916016,13966700,0.0,0.0,4.0,3.287717482347162,124.01707000732422,113.85746673583985,1
2022-12-07 00:00:00-05:00,121.40606202122476,123.04256535284911,120.49998156817279,121.58173370361328,11739400,0.0,0.0,4.0,3.2899678908601744,124.01938171386719,114.3491310119629,1
2022-12-08 00:00:00-05:00,122.34914638319401,122.95011515285124,121.51701950069499,122.857666015625,8907300,0.0,0.0,4.0,3.2558000894232197,124.16453971862794,114.82709289550782,1
2022-12-09 00:00:00-05:00,122.2289476587072,123.67128400014992,122.04403527532669,122.19197082519531,7957800,0.0,0.0,4.0,3.2735375106784206,124.02955169677735,115.32528015136718,1
2022-12-12 00:00:00-05:00,122.41385455741163,124.49415052003471,121.67420505702913,124.08734893798828,8841600,0.0,0.0,4.0,3.2235357062861985,123.9791633605957,115.89179870605469,1
2022-12-13 00:00:00-05:00,126.56518846861128,126.75010081838323,123.0425567115917,123.96713256835938,10025400,0.0,0.0,4.0,3.2266617103483246,123.98702125549316,116.39671493530274,1
2022-12-14 00:00:00-05:00,123.68976772033464,125.4742066148157,122.74669631440213,123.3476791381836,9966100,0.0,0.0,4.0,3.242866041702245,124.00874862670898,116.79687149047851,1
